,date,timestamp,detector_id,lane_id,speed,s_ab,volume,v_ab,occupancy,o_ab,error
40162,2017/2/7,1899-12-31 01:08:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane01,65.00000001,1,1.000000007,1,0,1,3
40166,2017/2/7,1899-12-31 01:08:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane01,65,1,1.000000004,1,0,1,3
40169,2017/2/7,1899-12-31 01:08:00,TMS-408-07.6-EB,TMS-408-07.6-EB-Lane01,65,1,1.000000002,1,0,1,3
40173,2017/2/7,1899-12-31 01:08:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane01,65,1,1.000000001,1,0,1,3
40177,2017/2/7,1899-12-31 01:09:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane01,65,1,1,1,0,1,3
40180,2017/2/7,1899-12-31 01:09:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane01,65,1,1,1,0,1,3
40184,2017/2/7,1899-12-31 01:09:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane01,65,1,1,1,0,1,3
40187,2017/2/7,1899-12-31 01:09:00,TMS-408-07.6-EB,TMS-408-07.6-EB-Lane01,65,1,1,1,0,1,3
40191,2017/2/7,1899-12-31 01:09:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane01,65,1,1,1,0,1,3
40195,2017/2/7,1899-12-31 01:10:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane01,65,1,1,1,0,1,3
40198,2017/2/7,1899-12-31 01:10:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane01,65,1,1,1,0,1,3
40202,2017/2/7,1899-12-31 01:10:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane01,65,1,1,1,0,1,3
40205,2017/2/7,1899-12-31 01:10:00,TMS-408-07.6-EB,TMS-408-07.6-EB-Lane01,65,1,1,1,0,1,3
40209,2017/2/7,1899-12-31 01:10:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane01,65,1,1,1,0,1,3
40213,2017/2/7,1899-12-31 01:11:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane01,65,1,1,1,0,1,3
40216,2017/2/7,1899-12-31 01:11:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane01,65,1,1,1,0,1,3
40220,2017/2/7,1899-12-31 01:11:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane01,65,1,1,1,0,1,3
40223,2017/2/7,1899-12-31 01:11:00,TMS-408-07.6-EB,TMS-408-07.6-EB-Lane01,65,1,1,1,0,1,3
40227,2017/2/7,1899-12-31 01:11:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane01,65,1,1,1,0,1,3
40231,2017/2/7,1899-12-31 01:12:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane01,65,1,1,1,0,1,3
40234,2017/2/7,1899-12-31 01:12:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane01,65,1,1,1,0,1,3
40238,2017/2/7,1899-12-31 01:12:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane01,65,1,1,1,0,1,3
40241,2017/2/7,1899-12-31 01:12:00,TMS-408-07.6-EB,TMS-408-07.6-EB-Lane01,65,1,1,1,0,1,3
40245,2017/2/7,1899-12-31 01:12:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane01,65,1,1,1,0,1,3
40249,2017/2/7,1899-12-31 01:13:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane01,65,1,1,1,0,1,3
40252,2017/2/7,1899-12-31 01:13:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane01,65,1,1,1,0,1,3
40256,2017/2/7,1899-12-31 01:13:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane01,65,1,1,1,0,1,3
40259,2017/2/7,1899-12-31 01:13:00,TMS-408-07.6-EB,TMS-408-07.6-EB-Lane01,65,1,1,1,0,1,3
40263,2017/2/7,1899-12-31 01:13:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane01,65,1,1,1,0,1,3
40274,2017/2/7,1899-12-31 01:14:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane01,63,1,1,1,0,1,3
40281,2017/2/7,1899-12-31 01:14:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane01,64,1,1,1,0,1,3
40285,2017/2/7,1899-12-31 01:15:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane01,64.5,1,1,1,0,1,3
40288,2017/2/7,1899-12-31 01:15:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane01,64.75,1,1,1,0,1,3
40292,2017/2/7,1899-12-31 01:15:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane01,64.875,1,1,1,0,1,3
40303,2017/2/7,1899-12-31 01:16:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane01,68.5,1,1.5,1,0,1,3
40306,2017/2/7,1899-12-31 01:16:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane01,70.75,1,1.25,1,0,1,3
40310,2017/2/7,1899-12-31 01:16:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane01,71.875,1,1.125,1,0,1,3
40313,2017/2/7,1899-12-31 01:16:00,TMS-408-07.6-EB,TMS-408-07.6-EB-Lane01,72.4375,1,1.0625,1,0,1,3
40317,2017/2/7,1899-12-31 01:16:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane01,72.71875,1,1.03125,1,0,1,3
40321,2017/2/7,1899-12-31 01:17:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane01,72.859375,1,1.015625,1,0,1,3
40324,2017/2/7,1899-12-31 01:17:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane01,72.9296875,1,1.0078125,1,0,1,3
40328,2017/2/7,1899-12-31 01:17:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane01,72.96484375,1,1.00390625,1,0,1,3
40331,2017/2/7,1899-12-31 01:17:00,TMS-408-07.6-EB,TMS-408-07.6-EB-Lane01,72.98242188,1,1.001953125,1,0,1,3
40335,2017/2/7,1899-12-31 01:17:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane01,72.99121094,1,1.000976563,1,0,1,3
40339,2017/2/7,1899-12-31 01:18:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane01,72.99560547,1,1.000488281,1,0,1,3
40342,2017/2/7,1899-12-31 01:18:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane01,72.99780273,1,1.000244141,1,0,1,3
40346,2017/2/7,1899-12-31 01:18:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane01,72.99890137,1,1.00012207,1,0,1,3
40349,2017/2/7,1899-12-31 01:18:00,TMS-408-07.6-EB,TMS-408-07.6-EB-Lane01,72.99945068,1,1.000061035,1,0,1,3
40353,2017/2/7,1899-12-31 01:18:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane01,72.99972534,1,1.000030518,1,0,1,3
40357,2017/2/7,1899-12-31 01:19:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane01,72.99986267,1,1.000015259,1,0,1,3
40360,2017/2/7,1899-12-31 01:19:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane01,72.99993134,1,1.000007629,1,0,1,3
40364,2017/2/7,1899-12-31 01:19:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane01,72.99996567,1,1.000003815,1,0,1,3
40367,2017/2/7,1899-12-31 01:19:00,TMS-408-07.6-EB,TMS-408-07.6-EB-Lane01,72.99998283,1,1.000001907,1,0,1,3
40371,2017/2/7,1899-12-31 01:19:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane01,72.99999142,1,1.000000954,1,0,1,3
40375,2017/2/7,1899-12-31 01:20:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane01,72.99999571,1,1.000000477,1,0,1,3
40378,2017/2/7,1899-12-31 01:20:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane01,72.99999785,1,1.000000238,1,0,1,3
40382,2017/2/7,1899-12-31 01:20:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane01,72.99999893,1,1.000000119,1,0,1,3
40385,2017/2/7,1899-12-31 01:20:00,TMS-408-07.6-EB,TMS-408-07.6-EB-Lane01,72.99999946,1,1.00000006,1,0,1,3
40389,2017/2/7,1899-12-31 01:20:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane01,72.99999973,1,1.00000003,1,0,1,3
40400,2017/2/7,1899-12-31 01:21:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane01,72.5,1,1,1,0,1,3
40403,2017/2/7,1899-12-31 01:21:00,TMS-408-07.6-EB,TMS-408-07.6-EB-Lane01,73.25,1,1,1,0,1,3
40407,2017/2/7,1899-12-31 01:21:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane01,73.625,1,1,1,0,1,3
40411,2017/2/7,1899-12-31 01:22:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane01,73.8125,1,1,1,0,1,3
40414,2017/2/7,1899-12-31 01:22:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane01,73.90625,1,1,1,0,1,3
40429,2017/2/7,1899-12-31 01:23:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane01,72,1,1,1,0,1,3
40432,2017/2/7,1899-12-31 01:23:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane01,70,1,1,1,0,1,3
40436,2017/2/7,1899-12-31 01:23:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane01,69,1,1,1,0,1,3
40439,2017/2/7,1899-12-31 01:23:00,TMS-408-07.6-EB,TMS-408-07.6-EB-Lane01,68.5,1,1,1,0,1,3
40443,2017/2/7,1899-12-31 01:23:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane01,68.25,1,1,1,0,1,3
40447,2017/2/7,1899-12-31 01:24:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane01,68.125,1,1,1,0,1,3
40450,2017/2/7,1899-12-31 01:24:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane01,68.0625,1,1,1,0,1,3
40454,2017/2/7,1899-12-31 01:24:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane01,68.03125,1,1,1,0,1,3
40457,2017/2/7,1899-12-31 01:24:00,TMS-408-07.6-EB,TMS-408-07.6-EB-Lane01,68.015625,1,1,1,0,1,3
40461,2017/2/7,1899-12-31 01:24:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane01,68.0078125,1,1,1,0,1,3
40465,2017/2/7,1899-12-31 01:25:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane01,68.00390625,1,1,1,0,1,3
40468,2017/2/7,1899-12-31 01:25:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane01,68.00195313,1,1,1,0,1,3
40472,2017/2/7,1899-12-31 01:25:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane01,68.00097656,1,1,1,0,1,3
40475,2017/2/7,1899-12-31 01:25:00,TMS-408-07.6-EB,TMS-408-07.6-EB-Lane01,68.00048828,1,1,1,0,1,3
40479,2017/2/7,1899-12-31 01:25:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane01,68.00024414,1,1,1,0,1,3
40490,2017/2/7,1899-12-31 01:26:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane01,65.5,1,1,1,0,1,3
40493,2017/2/7,1899-12-31 01:26:00,TMS-408-07.6-EB,TMS-408-07.6-EB-Lane01,65.75,1,1,1,0,1,3
40497,2017/2/7,1899-12-31 01:26:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane01,65.875,1,1,1,0,1,3
40508,2017/2/7,1899-12-31 01:27:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane01,63,1,1,1,0,1,3
40511,2017/2/7,1899-12-31 01:27:00,TMS-408-07.6-EB,TMS-408-07.6-EB-Lane01,63,1,1,1,0,1,3
40515,2017/2/7,1899-12-31 01:27:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane01,63,1,1,1,0,1,3
40519,2017/2/7,1899-12-31 01:28:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane01,63,1,1,1,0,1,3
40522,2017/2/7,1899-12-31 01:28:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane01,63,1,1,1,0,1,3
40526,2017/2/7,1899-12-31 01:28:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane01,63,1,1,1,0,1,3
40537,2017/2/7,1899-12-31 01:29:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane01,68.5,1,1,1,0,1,3
40540,2017/2/7,1899-12-31 01:29:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane01,71.75,1,1,1,0,1,3
40544,2017/2/7,1899-12-31 01:29:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane01,73.375,1,1,1,0,1,3
40547,2017/2/7,1899-12-31 01:29:00,TMS-408-07.6-EB,TMS-408-07.6-EB-Lane01,74.1875,1,1,1,0,1,3
40551,2017/2/7,1899-12-31 01:29:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane01,74.59375,1,1,1,0,1,3
40555,2017/2/7,1899-12-31 01:30:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane01,74.796875,1,1,1,0,1,3
40558,2017/2/7,1899-12-31 01:30:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane01,74.8984375,1,1,1,0,1,3
40562,2017/2/7,1899-12-31 01:30:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane01,74.94921875,1,1,1,0,1,3
40573,2017/2/7,1899-12-31 01:31:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane01,68,1,1,1,0,1,3
40576,2017/2/7,1899-12-31 01:31:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane01,64.5,1,1,1,0,1,3
40580,2017/2/7,1899-12-31 01:31:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane01,62.75,1,1,1,0,1,3
40583,2017/2/7,1899-12-31 01:31:00,TMS-408-07.6-EB,TMS-408-07.6-EB-Lane01,61.875,1,1,1,0,1,3
40587,2017/2/7,1899-12-31 01:31:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane01,61.4375,1,1,1,0,1,3
40598,2017/2/7,1899-12-31 01:32:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane01,58,1,1,1,0,1,3
40601,2017/2/7,1899-12-31 01:32:00,TMS-408-07.6-EB,TMS-408-07.6-EB-Lane01,55.5,1,1,1,0,1,3
40609,2017/2/7,1899-12-31 01:33:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane01,54.5,1,1,1,0,1,3
40612,2017/2/7,1899-12-31 01:33:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane01,55.25,1,1,1,0,1,3
40616,2017/2/7,1899-12-31 01:33:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane01,55.625,1,1,1,0,1,3
40627,2017/2/7,1899-12-31 01:34:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane01,62.5,1,1,1,0,1,3
40630,2017/2/7,1899-12-31 01:34:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane01,64.25,1,1,1,0,1,3
40634,2017/2/7,1899-12-31 01:34:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane01,65.125,1,1,1,0,1,3
40637,2017/2/7,1899-12-31 01:34:00,TMS-408-07.6-EB,TMS-408-07.6-EB-Lane01,65.5625,1,1,1,0,1,3
40641,2017/2/7,1899-12-31 01:34:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane01,65.78125,1,1,1,0,1,3
40645,2017/2/7,1899-12-31 01:35:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane01,65.890625,1,1,1,0,1,3
40648,2017/2/7,1899-12-31 01:35:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane01,65.9453125,1,1,1,0,1,3
40652,2017/2/7,1899-12-31 01:35:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane01,65.97265625,1,1,1,0,1,3
40655,2017/2/7,1899-12-31 01:35:00,TMS-408-07.6-EB,TMS-408-07.6-EB-Lane01,65.98632813,1,1,1,0,1,3
40659,2017/2/7,1899-12-31 01:35:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane01,65.99316406,1,1,1,0,1,3
40663,2017/2/7,1899-12-31 01:36:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane01,65.99658203,1,1,1,0,1,3
40666,2017/2/7,1899-12-31 01:36:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane01,65.99829102,1,1,1,0,1,3
40670,2017/2/7,1899-12-31 01:36:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane01,65.99914551,1,1,1,0,1,3
40673,2017/2/7,1899-12-31 01:36:00,TMS-408-07.6-EB,TMS-408-07.6-EB-Lane01,65.99957275,1,1,1,0,1,3
40677,2017/2/7,1899-12-31 01:36:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane01,65.99978638,1,1,1,0,1,3
40681,2017/2/7,1899-12-31 01:37:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane01,65.99989319,1,1,1,0,1,3
40684,2017/2/7,1899-12-31 01:37:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane01,65.99994659,1,1,1,0,1,3
40688,2017/2/7,1899-12-31 01:37:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane01,65.9999733,1,1,1,0,1,3
40691,2017/2/7,1899-12-31 01:37:00,TMS-408-07.6-EB,TMS-408-07.6-EB-Lane01,65.99998665,1,1,1,0,1,3
40695,2017/2/7,1899-12-31 01:37:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane01,65.99999332,1,1,1,0,1,3
40699,2017/2/7,1899-12-31 01:38:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane01,65.99999666,1,1,1,0,1,3
40702,2017/2/7,1899-12-31 01:38:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane01,65.99999833,1,1,1,0,1,3
40706,2017/2/7,1899-12-31 01:38:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane01,65.99999917,1,1,1,0,1,3
40709,2017/2/7,1899-12-31 01:38:00,TMS-408-07.6-EB,TMS-408-07.6-EB-Lane01,65.99999958,1,1,1,0,1,3
40713,2017/2/7,1899-12-31 01:38:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane01,65.99999979,1,1,1,0,1,3
40717,2017/2/7,1899-12-31 01:39:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane01,65.9999999,1,1,1,0,1,3
40720,2017/2/7,1899-12-31 01:39:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane01,65.99999995,1,1,1,0,1,3
40724,2017/2/7,1899-12-31 01:39:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane01,65.99999997,1,1,1,0,1,3
40727,2017/2/7,1899-12-31 01:39:00,TMS-408-07.6-EB,TMS-408-07.6-EB-Lane01,65.99999999,1,1,1,0,1,3
40731,2017/2/7,1899-12-31 01:39:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane01,65.99999999,1,1,1,0,1,3
40735,2017/2/7,1899-12-31 01:40:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane01,66,1,1,1,0,1,3
40738,2017/2/7,1899-12-31 01:40:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane01,66,1,1,1,0,1,3
40742,2017/2/7,1899-12-31 01:40:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane01,66,1,1,1,0,1,3
40745,2017/2/7,1899-12-31 01:40:00,TMS-408-07.6-EB,TMS-408-07.6-EB-Lane01,66,1,1,1,0,1,3
40749,2017/2/7,1899-12-31 01:40:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane01,66,1,1,1,0,1,3
40760,2017/2/7,1899-12-31 01:41:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane01,76.5,1,1,1,0,1,3
40763,2017/2/7,1899-12-31 01:41:00,TMS-408-07.6-EB,TMS-408-07.6-EB-Lane01,72.75,1,1,1,0,1,3
40767,2017/2/7,1899-12-31 01:41:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane01,70.875,1,1,1,0,1,3
40789,2017/2/7,1899-12-31 01:43:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane01,75,1,1,1,0,1,3
40792,2017/2/7,1899-12-31 01:43:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane01,73.5,1,1,1,0,1,3
40796,2017/2/7,1899-12-31 01:43:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane01,72.75,1,1,1,0,1,3
40799,2017/2/7,1899-12-31 01:43:00,TMS-408-07.6-EB,TMS-408-07.6-EB-Lane01,72.375,1,1,1,0,1,3
40814,2017/2/7,1899-12-31 01:44:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane01,73.5,1,1,1,0,1,3
40817,2017/2/7,1899-12-31 01:44:00,TMS-408-07.6-EB,TMS-408-07.6-EB-Lane01,72.25,1,1,1,0,1,3
40821,2017/2/7,1899-12-31 01:44:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane01,71.625,1,1,1,0,1,3
40825,2017/2/7,1899-12-31 01:45:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane01,71.3125,1,1,1,0,1,3
40828,2017/2/7,1899-12-31 01:45:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane01,71.15625,1,1,1,0,1,3
40832,2017/2/7,1899-12-31 01:45:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane01,71.078125,1,1,1,0,1,3
40835,2017/2/7,1899-12-31 01:45:00,TMS-408-07.6-EB,TMS-408-07.6-EB-Lane01,71.0390625,1,1,1,0,1,3
40839,2017/2/7,1899-12-31 01:45:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane01,71.01953125,1,1,1,0,1,3
40843,2017/2/7,1899-12-31 01:46:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane01,71.00976563,1,1,1,0,1,3
40846,2017/2/7,1899-12-31 01:46:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane01,71.00488281,1,1,1,0,1,3
40850,2017/2/7,1899-12-31 01:46:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane01,71.00244141,1,1,1,0,1,3
40853,2017/2/7,1899-12-31 01:46:00,TMS-408-07.6-EB,TMS-408-07.6-EB-Lane01,71.0012207,1,1,1,0,1,3
40857,2017/2/7,1899-12-31 01:46:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane01,71.00061035,1,1,1,0,1,3
40868,2017/2/7,1899-12-31 01:47:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane01,67,1,1,1,0,1,3
40871,2017/2/7,1899-12-31 01:47:00,TMS-408-07.6-EB,TMS-408-07.6-EB-Lane01,64.5,1,1,1,0,1,3
40875,2017/2/7,1899-12-31 01:47:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane01,63.25,1,1,1,0,1,3
40879,2017/2/7,1899-12-31 01:48:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane01,62.625,1,1,1,0,1,3
40882,2017/2/7,1899-12-31 01:48:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane01,62.3125,1,1,1,0,1,3
40886,2017/2/7,1899-12-31 01:48:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane01,62.15625,1,1,1,0,1,3
40889,2017/2/7,1899-12-31 01:48:00,TMS-408-07.6-EB,TMS-408-07.6-EB-Lane01,62.078125,1,1,1,0,1,3
40893,2017/2/7,1899-12-31 01:48:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane01,62.0390625,1,1,1,0,1,3
40897,2017/2/7,1899-12-31 01:49:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane01,62.01953125,1,1,1,0,1,3
40900,2017/2/7,1899-12-31 01:49:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane01,62.00976563,1,1,1,0,1,3
40904,2017/2/7,1899-12-31 01:49:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane01,62.00488281,1,1,1,0,1,3
40907,2017/2/7,1899-12-31 01:49:00,TMS-408-07.6-EB,TMS-408-07.6-EB-Lane01,62.00244141,1,1,1,0,1,3
40911,2017/2/7,1899-12-31 01:49:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane01,62.0012207,1,1,1,0,1,3
40915,2017/2/7,1899-12-31 01:50:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane01,62.00061035,1,1,1,0,1,3
40918,2017/2/7,1899-12-31 01:50:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane01,62.00030518,1,1,1,0,1,3
40922,2017/2/7,1899-12-31 01:50:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane01,62.00015259,1,1,1,0,1,3
40929,2017/2/7,1899-12-31 01:50:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane01,67,1,1,1,0,1,3
40933,2017/2/7,1899-12-31 01:51:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane01,69.5,1,1,1,0,1,3
40936,2017/2/7,1899-12-31 01:51:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane01,70.75,1,1,1,0,1,3
40940,2017/2/7,1899-12-31 01:51:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane01,71.375,1,1,1,0,1,3
40943,2017/2/7,1899-12-31 01:51:00,TMS-408-07.6-EB,TMS-408-07.6-EB-Lane01,71.6875,1,1,1,0,1,3
40947,2017/2/7,1899-12-31 01:51:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane01,71.84375,1,1,1,0,1,3
40951,2017/2/7,1899-12-31 01:52:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane01,71.921875,1,1,1,0,1,3
40954,2017/2/7,1899-12-31 01:52:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane01,71.9609375,1,1,1,0,1,3
40958,2017/2/7,1899-12-31 01:52:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane01,71.98046875,1,1,1,0,1,3
40961,2017/2/7,1899-12-31 01:52:00,TMS-408-07.6-EB,TMS-408-07.6-EB-Lane01,71.99023438,1,1,1,0,1,3
40965,2017/2/7,1899-12-31 01:52:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane01,71.99511719,1,1,1,0,1,3
40969,2017/2/7,1899-12-31 01:53:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane01,71.99755859,1,1,1,0,1,3
40972,2017/2/7,1899-12-31 01:53:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane01,71.9987793,1,1,1,0,1,3
40976,2017/2/7,1899-12-31 01:53:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane01,71.99938965,1,1,1,0,1,3
40979,2017/2/7,1899-12-31 01:53:00,TMS-408-07.6-EB,TMS-408-07.6-EB-Lane01,71.99969482,1,1,1,0,1,3
40983,2017/2/7,1899-12-31 01:53:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane01,71.99984741,1,1,1,0,1,3
40987,2017/2/7,1899-12-31 01:54:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane01,71.99992371,1,1,1,0,1,3
40990,2017/2/7,1899-12-31 01:54:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane01,71.99996185,1,1,1,0,1,3
40994,2017/2/7,1899-12-31 01:54:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane01,71.99998093,1,1,1,0,1,3
